,Fid,ALE,Fv,rFv,tFid
32323,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.83341956666822,1.185237874313661,0.0066561787250893,Bifidobacterium angulatum
32324,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.840630218373382,1.280817034381936,0.007192941838719,Bifidobacterium angulatum
32325,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.8398227382756551,1.4174912087528049,0.0079604904898649,Bifidobacterium angulatum
32326,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.8408992926952343,1.4677092135109389,0.0082425098398465,Bifidobacterium angulatum
32327,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.9455324542096704,1.5522842187365886,0.0087174747077919,Bifidobacterium angulatum
32328,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.9739922641223036,1.7207781205289776,0.0096637198023197,Bifidobacterium angulatum
32329,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.9702762560453184,1.7768405711105713,0.0099785609822421,Bifidobacterium angulatum
32330,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.9745869476427855,1.964704465126534,0.0110335860381074,Bifidobacterium angulatum
32331,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.990466324923384,2.124770081700731,0.0119324987161016,Bifidobacterium angulatum
32332,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-2.0017980258085,2.3609318297286555,0.0132587597451914,Bifidobacterium angulatum
32333,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.9922718065411065,2.472746042534652,0.0138866973099379,Bifidobacterium angulatum
32334,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.9897626747787485,2.5440083215993807,0.0142868992239096,Bifidobacterium angulatum
32335,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.989976647860811,2.684762595499157,0.015077361310636,Bifidobacterium angulatum
32336,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.990760250041401,2.85144924195175,0.0160134570378475,Bifidobacterium angulatum
32337,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-2.059683028551067,3.162068251338052,0.0177578626856021,Bifidobacterium angulatum
32338,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-2.041630420516184,3.3947044747813617,0.0190643247171712,Bifidobacterium angulatum
32339,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-2.041098836531237,3.502908240578485,0.0196719863684582,Bifidobacterium angulatum
32340,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-2.0248118748043558,3.753185696095501,0.021077519815275,Bifidobacterium angulatum
32341,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.9802253477494176,4.08900454748721,0.0229634452843812,Bifidobacterium angulatum
32342,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.9695831153483827,4.589761024880659,0.0257756441547617,Bifidobacterium angulatum
32343,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-2.000691697736453,4.752515953836976,0.0266896597452184,Bifidobacterium angulatum
32344,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.95981001636274,5.097251112417122,0.0286256583139953,Bifidobacterium angulatum
32345,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.9628768449211544,5.3950081396539575,0.0302978323415823,Bifidobacterium angulatum
32346,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.9835118770119915,5.916840032340767,0.0332283886606558,Bifidobacterium angulatum
32347,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-2.01148210965803,6.169527410440186,0.0346474559944413,Bifidobacterium angulatum
32348,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-2.03408419277622,6.900980496377638,0.038755224210874,Bifidobacterium angulatum
32349,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.9989818102521104,7.334832002921844,0.0411916913794411,Bifidobacterium angulatum
32350,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.973707174837074,8.728603583945322,0.0490189747849894,Bifidobacterium angulatum
32351,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.893582965816704,10.206518301519152,0.0573187977266988,Bifidobacterium angulatum
32352,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.943228066652933,12.332963645395186,0.0692607045495543,Bifidobacterium angulatum
32353,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.680918497648762,17.944999351352966,0.1007773422473408,Bifidobacterium angulatum
32354,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,-1.4303041076938487,28.369480095643517,0.1593201955040603,Bifidobacterium angulatum
6279,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.2988493701107024,-0.1798656441540302,-0.001052298717521,Gemella sanguinis
6280,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.2946928905270701,-0.158256647853161,-0.0009258759134259,Gemella sanguinis
6281,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.2332069038001848,-0.1452095711086241,-0.0008495443705665,Gemella sanguinis
6282,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.2246125540311253,-0.1388135812652063,-0.0008121248180935,Gemella sanguinis
6283,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.2067888568035262,-0.1326613109111874,-0.0007761311394017,Gemella sanguinis
6284,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.2120344637229419,-0.1293468456192424,-0.0007567399566531,Gemella sanguinis
6285,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.1924293263335369,-0.1239963944207587,-0.0007254372976,Gemella sanguinis
6286,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.1923865461313499,-0.120477731718772,-0.0007048514638456,Gemella sanguinis
6287,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.1744769209798216,-0.1179363422519183,-0.0006899831387173,Gemella sanguinis
6288,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.1393379651546239,-0.1161680286101605,-0.0006796376712093,Gemella sanguinis
6289,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.0892283057144322,-0.1116720926730401,-0.0006533343288287,Gemella sanguinis
6290,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.0655466289335441,-0.1071671744451558,-0.0006269784358174,Gemella sanguinis
6291,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.0630598038875934,-0.1037604909680274,-0.0006070477332597,Gemella sanguinis
6292,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.3760412881514284,-0.1014520422416564,-0.0005935422211557,Gemella sanguinis
6293,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.3850042112779824,-0.0980471552226803,-0.0005736220287241,Gemella sanguinis
6294,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.4706098135349371,-0.0953015683457893,-0.00055755905259,Gemella sanguinis
6295,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.479002029642227,-0.0920068640935202,-0.000538283481229,Gemella sanguinis
6296,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.5163338885563764,-0.0876139250904947,-0.0005125827194144,Gemella sanguinis
6297,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.5189876834744962,-0.0848683382136038,-0.0004965197432803,Gemella sanguinis
6298,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.5815208711591338,-0.0821227513367128,-0.0004804567671462,Gemella sanguinis
6299,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.6019903284008348,-0.0787034926525189,-0.0004604524937055,Gemella sanguinis
6300,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.7043516931610649,-0.075845926550768,-0.0004437343863746,Gemella sanguinis
6301,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.7662937904787301,-0.0716895212045273,-0.0004194174578365,Gemella sanguinis
6302,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.7591215428173714,-0.0684834422211303,-0.0004006603860324,Gemella sanguinis
6303,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.7948761512762352,-0.0667241108701369,-0.0003903674691551,Gemella sanguinis
6304,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.8016056097700506,-0.0637312115875408,-0.0003728575989876,Gemella sanguinis
6305,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.8014834320934623,-0.0607616662609322,-0.0003554843604599,Gemella sanguinis
6306,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.8047726278656422,-0.0557651173185599,-0.0003262521962586,Gemella sanguinis
6307,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.8183143323402009,-0.0535686478170471,-0.0003134018153513,Gemella sanguinis
6308,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.8182225958055567,-0.0513380456106313,-0.0003003517420471,Gemella sanguinis
6309,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.92280016856957,-0.0491757088140216,-0.0002877010535367,Gemella sanguinis
6310,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.957952194723476,-0.0451067310978891,-0.0002638956178047,Gemella sanguinis
6311,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.0066549126294475,-0.0416671125546252,-0.0002437722296009,Gemella sanguinis
6312,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.0876025656269634,-0.0382604290774963,-0.0002238415270432,Gemella sanguinis
6313,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.089718766048568,-0.0336656879419716,-0.0001969601277243,Gemella sanguinis
6314,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.086910581019911,-0.0292505926217277,-0.0001711297410205,Gemella sanguinis
6315,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.0979218407768363,-0.0272110137988941,-0.0001591972444637,Gemella sanguinis
6316,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.0967216699124254,-0.0244654269220032,-0.0001431342683296,Gemella sanguinis
6317,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.1044462862591942,-0.0222689574204959,-0.0001302838874223,Gemella sanguinis
6318,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.1187796671636825,-0.0195233705435995,-0.0001142209112882,Gemella sanguinis
6319,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.1191652580408284,-0.0160609968637338,-9.396439481985308e-05,Gemella sanguinis
6320,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.1189120968312751,-0.0121051960112277,-7.08210970353354e-05,Gemella sanguinis
6321,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.1263180992477348,-0.0075236289021571,-4.401677197488759e-05,Gemella sanguinis
6322,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.129703733336042,-0.0046972014083939,-2.748084016399537e-05,Gemella sanguinis
6323,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.1294966421225603,0.0003777928733234,2.21026621263164e-06,Gemella sanguinis
6324,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.13391547546035,0.0062851460991752,3.677106437253033e-05,Gemella sanguinis
6325,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.1377759533372445,0.0085133530280543,4.980712417516273e-05,Gemella sanguinis
6326,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.14218670507157,0.0134236719790917,7.85348023212513e-05,Gemella sanguinis
6327,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.1420311614257044,0.017267493606739,0.000101022968909,Gemella sanguinis
6328,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.1496852047281048,0.0239341498118482,0.0001400260470554,Gemella sanguinis
6329,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.1628152594369114,0.0333811244181331,0.0001952952971081,Gemella sanguinis
6330,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.165937813638543,0.036238690519884,0.000212013404439,Gemella sanguinis
6331,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.193300803836972,0.0418418434985277,0.000244794487904,Gemella sanguinis
6332,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.2053769646547148,0.0457736915756628,0.0002677976506732,Gemella sanguinis
6333,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.2005601133904795,0.0552446189573214,0.0003232070357413,Gemella sanguinis
6334,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.1971741741864763,0.0632951467594863,0.0003703064143993,Gemella sanguinis
6335,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.197068509631945,0.0680982770407382,0.0003984069883517,Gemella sanguinis
6336,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.1988613696440584,0.0718037713906148,0.0004200858752259,Gemella sanguinis
6337,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.2010052426764144,0.0759835306928443,0.0004445394354039,Gemella sanguinis
6338,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.200665676706976,0.0820633439013651,0.0004801092056743,Gemella sanguinis
6339,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3184746396256726,0.0886084397714672,0.0005184010986178,Gemella sanguinis
6340,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3168390399558954,0.0973086866055681,0.0005693016395671,Gemella sanguinis
6341,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3415742080132071,0.1016028204101878,0.0005944243444434,Gemella sanguinis
6342,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3572761139234677,0.1051238783897118,0.0006150241916994,Gemella sanguinis
6343,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3727012037312587,0.1127031353364539,0.0006593664139305,Gemella sanguinis
6344,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3861707399626615,0.1231411560237096,0.0007204337502432,Gemella sanguinis
6345,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3861418429470316,0.1268753937040347,0.0007422807991358,Gemella sanguinis
6346,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3913803359231354,0.1346750161841914,0.0007879122635081,Gemella sanguinis
6347,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3865058224510718,0.1452202255412362,0.0008496067040145,Gemella sanguinis
6348,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.387068081885182,0.1541180827721418,0.0009016633588404,Gemella sanguinis
6349,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3814015622426283,0.1600380112050677,0.0009362977278834,Gemella sanguinis
6350,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3811636047940608,0.1658735061048062,0.0009704381209972,Gemella sanguinis
6351,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.384323278662429,0.1745857293265919,0.0010214087294543,Gemella sanguinis
6352,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3837189401469483,0.1792762815636008,0.0010488506688345,Gemella sanguinis
6353,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3875398151806295,0.1820027062201952,0.0010648015369564,Gemella sanguinis
6354,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.387299598668886,0.1877370006439918,0.0010983498596304,Gemella sanguinis
6355,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.385297977623627,0.1958917230190187,0.0011460588256052,Gemella sanguinis
6356,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.3857208047460563,0.2036392482127391,0.0011913854963191,Gemella sanguinis
6357,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.4006646242687368,0.2177851585274176,0.0012741457330075,Gemella sanguinis
6358,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.415494583545803,0.2248338614996938,0.0013153839646487,Gemella sanguinis
6359,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.4153018675803857,0.2294806999216508,0.001342570157626,Gemella sanguinis
6360,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.432101336903498,0.2352664928124941,0.001376419770583,Gemella sanguinis
6361,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.554465850667791,0.2424056175117958,0.0014181870119071,Gemella sanguinis
6362,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.555797186348294,0.247937510983708,0.0014505511937014,Gemella sanguinis
6363,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.558245904612913,0.2544861997701104,0.0014888641068972,Gemella sanguinis
6364,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.5572654896422515,0.2618498817385206,0.0015319451139902,Gemella sanguinis
6365,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.6019697664838175,0.2707872610487911,0.0015842329915915,Gemella sanguinis
6366,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.6049453872477957,0.27736768726256,0.0016227315836826,Gemella sanguinis
6367,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.6216011343114514,0.2901788291696981,0.0016976827966408,Gemella sanguinis
6368,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.650853652145042,0.2969317153661429,0.0017371903608425,Gemella sanguinis
6369,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.6808084725537582,0.3019857509694053,0.0017667588490806,Gemella sanguinis
6370,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.6791624874464186,0.3105602457328084,0.0018169236811994,Gemella sanguinis
6371,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,1.6986208136722163,0.322877361647918,0.0018889846094661,Gemella sanguinis
