age,pred
31,36.35737259
49,34.92221946
53,51.04891603
39,45.2829364
38,46.25664821
47,34.52572418
31,37.03513456
44,47.85354116
54,49.75130609
70,44.35765894
71,49.883561
58,49.26929467
43,35.24839589
69,40.58722812
21,33.82688823
46,46.21198359
57,51.60032706
46,55.68903933
33,44.93439721
58,51.80494283
54,58.02585954
18,40.30513241
44,52.38296903
32,33.3720064
56,45.8338095
60,56.06125888
18,35.41956885
63,53.97346263
50,52.98858653
43,42.33137054
43,46.34517708
70,53.70206106
46,37.33868437
31,41.66506492
61,49.03119487
21,38.00595389
79,56.20354266
41,50.83780333
26,45.23260957
41,49.8975834
28,30.28102085
26,34.72841795
57,51.61436202
45,40.97477669
43,47.69692841
37,54.40415588
31,28.55138268
33,20.91123905
62,54.7831843
41,38.76549303
26,31.62742684
51,33.89293703
29,41.49603806
32,44.26879648
66,47.51781074
28,42.47838857
49,36.99568266
38,32.37421044
31,39.19225808
48,41.61882863
29,30.84821127
31,32.65750744
51,44.22717855
61,50.18204236
46,45.3336519
28,27.41685438
55,45.9494745
54,51.92150406
45,36.96474079
57,46.10036211
34,41.42609064
34,34.80468181
23,32.67153949
37,36.04046058
44,40.60795898
60,58.55040102
46,48.43033645
55,53.33377601
52,55.91242846
38,50.83769239
55,50.65137185
43,45.92363438
29,35.09366173
45,41.07253589
41,41.82555944
30,31.45719477
71,45.14889379
48,40.28648409
60,36.46340967
30,54.89581246
47,41.0237952
53,51.65922591
47,56.79474233
50,39.21092337
50,45.11229644
35,39.72338053
74,63.21501831
60,49.50198218
33,33.44372964
41,46.51879304
49,57.35571198
32,26.11552466
34,42.15390403
34,38.46069375
49,37.51948432
23,30.18270078
43,48.48224586
41,45.13797094
32,37.46192956
28,58.76123416
55,55.44077951
49,36.69386811
56,40.24046667
49,52.14393314
36,32.83319809
39,47.81805943
39,48.06316022
35,36.2264153
49,46.43470451
37,41.81620357
22,25.83038781
38,47.67128992
33,36.42040473
31,42.31320713
48,50.141669
59,51.54390516
49,34.59626812
45,40.37901821
43,53.14107504
61,47.18582999
45,48.11523386
52,52.00009756
38,41.53607706
28,30.85701025
65,48.39090755
34,43.00214516
39,34.22302839
29,32.05412817
56,41.75738325
40,39.51277783
25,33.2449584
50,49.70963655
23,48.40881028
78,48.00117329
32,37.48965095
34,40.5964571
27,26.9776034
79,66.36879388
36,32.97564776
59,36.59662369
27,31.42071886
48,50.99205977
57,47.92824965
62,40.44873288
46,40.72592539
28,42.38913193
63,45.07322678
41,40.46894885
64,56.08257865
41,46.73922022
56,55.4922953
32,27.68420266
26,42.605752
27,45.30646554
71,46.38313939
64,37.63157201
52,47.80369539
48,49.84889454
42,44.76046455
48,41.47625434
49,38.13969157
26,48.11760874
70,52.15659576
68,59.41234269
30,43.06812543
43,39.74671317
50,54.90830467
66,45.3946072
49,57.81299262
55,32.70232115
66,48.47946278
41,39.83136003
41,38.32181588
35,42.33489828
49,35.81430178
28,35.92389883
21,44.32099526
52,48.47025406
46,43.95518826
47,46.92493273
42,41.34369571
44,31.85586242
35,49.98624589
24,26.84814478
53,52.11207831
36,42.02407093
58,43.45376437
31,36.09074214
21,29.70259876
30,22.32581264
18,26.65671721
21,38.42795602
64,50.1525768
43,50.1588744
18,37.32327936
26,34.98925168
48,42.79891034
56,45.07281708
22,46.73202314
54,50.59985188
47,46.09399215
65,56.84844881
55,51.42594417
72,39.51220161
51,44.83826592
55,68.98693528
64,37.77956226
39,41.36462187
42,54.62817628
41,39.64341582
50,50.17319348
49,53.72624738
47,37.76922693
28,40.85690384
45,32.89859522
22,44.7187549
73,60.66006224
49,34.53300236
68,49.23841846
62,51.37536961
65,49.81539722
69,51.2116359
25,25.78988275
40,47.21500498
48,49.76622734
60,47.55933414
66,42.4896138
51,44.33129112
47,40.85946657
26,46.9525402
45,47.00276398
28,44.69381812
41,45.26760405
68,57.71497448
47,36.9988639
20,26.80649421
49,51.61807012
35,49.07396763
64,50.96761137
62,45.73365981
41,52.24927193
43,56.19475934
48,44.60366427
56,46.62442236
26,38.75541066
59,41.27034709
58,42.89551243
37,47.69152267
48,49.44849429
40,47.95481117
52,40.88878347
43,38.23447904
43,44.69954871
45,47.17887083
50,44.76521177
31,39.52837697
62,56.11161523
36,26.23922285
33,42.96367572
47,46.82658552
27,43.01251322
33,45.33172905
31,38.38627527
39,37.14255158
33,47.66345594
54,47.21441056
29,42.45792883
37,45.43489333
59,40.59344796
32,30.95467359
39,33.9003102
52,40.90557535
42,37.45007501
54,55.7065928
79,48.78410625
19,46.30149794
34,44.97645343
49,42.64397556
47,49.94305761
34,43.26826084
29,39.79341782
32,44.14623736
40,45.50562968
55,43.69161706
73,61.24811705
74,49.62613392
42,44.79416884
36,44.37157711
27,40.77984123
33,34.73866892
27,38.61902159
32,48.90832625
36,37.98210718
20,40.57529961
28,32.75801968
25,27.07566206
46,56.12861813
35,42.37441281
49,47.87562522
57,40.02970032
51,51.01617486
65,55.7763102
52,50.18985054
46,54.14917545
68,54.58630933
37,42.17604099
28,31.2246629
42,51.45135065
66,47.61538159
22,28.57792967
40,39.19410392
67,54.03021933
45,41.20786698
46,55.06163029
75,50.05248848
27,48.99537115
50,50.62268351
53,32.35789518
50,36.10989644
61,43.28154538
63,43.67669011
50,37.77371371
24,30.76130244
62,59.48932817
44,44.13534549
21,45.38585965
36,41.16290836
19,34.02965493
51,47.53991133
46,23.54138045
51,51.63426558
52,56.4281646
45,44.79455299
77,51.55396269
46,45.30996577
27,32.43469629
52,44.15047772
55,50.19757839
26,42.42519055
50,40.67074561
66,57.58210296
35,41.69966655
43,44.53964046
55,40.01972301
44,37.14164789
29,33.0352232
40,48.1589671
59,38.50446325
45,47.83241533
43,50.79718702
48,52.47446217
41,39.95306764
29,39.23557744
65,56.26783618
50,51.10173049
31,41.98280285
42,46.64442114
29,43.86007398
47,43.98196551
30,35.71302497
73,48.67550206
26,43.9711709
55,48.51316781
45,35.22909681
45,48.02176734
57,45.90224011
53,46.49963601
50,43.77469661
18,17.92930872
40,44.2867087
57,45.36017815
43,45.17538258
71,56.83858656
69,58.40618055
48,36.20334778
49,39.82023626
60,52.66001278
51,46.35260572
52,55.11203221
45,47.18788157
48,36.85851306
43,44.41232899
28,45.25912782
37,43.20254046
43,42.11249815
37,45.90674133
42,46.68897739
42,50.716758
57,46.1781171
69,46.33403032
47,55.13761809
48,54.61157933
50,61.76029031
58,54.64892102
26,46.28914085
68,42.69866135
39,35.61820826
19,28.39368532
53,41.42659158
40,54.4417682
52,55.02068883
18,45.90775293
41,48.39092455
47,50.39293667
48,50.2000008
51,46.88082053
64,48.10441509
43,46.82646252
60,52.4361011
69,48.47005472
70,49.50776473
44,57.68776562
51,43.57226372
34,28.9522656
26,30.14860934
31,45.32527705
64,39.97234786
39,41.41998825
53,46.35006504
36,40.86543046
29,42.61351652
44,44.08525864
49,44.83955156
21,26.28140894
57,45.42855238
68,52.1011628
53,28.88930092
47,56.32087157
36,34.53943977
31,44.80973834
40,40.51588026
56,32.11641516
64,59.83848712
48,43.96943159
41,46.82650943
48,50.93096362
69,41.40765293
28,44.28941605
50,40.26498943
46,41.11389455
53,47.87394996
28,46.33884032
30,33.41430125
56,35.69998211
37,41.38992875
29,44.41598205
50,49.68294588
53,39.3316387
58,50.23569648
41,51.64165977
50,28.41949668
52,59.36727746
21,29.03265424
49,51.06031994
61,52.02842375
61,46.18807069
34,38.77007137
64,52.3198329
46,35.120715
49,35.32472697
50,35.1871099
31,51.73262181
43,38.67607968
40,34.11414368
25,34.02584102
44,49.26908966
41,37.15921914
64,45.82735442
41,43.33373849
65,40.33839556
43,40.56369259
32,31.89397237
42,30.31806549
58,47.27856791
47,27.09167884
75,49.90409006
61,46.60564998
38,35.85597836
33,18.68520025
30,41.1819933
60,58.46041108
42,30.29429093
44,59.06815934
32,40.41868352
63,56.54334675
27,40.60254281
65,58.1841672
60,49.84252681
43,24.87524725
59,57.77876599
28,40.63746904
47,37.72180538
67,39.46710227
57,50.10241096
49,38.74648551
66,56.66756712
24,51.79329329
47,60.57440211
32,29.53462447
26,39.9964539
44,31.38039885
33,34.88651862
21,38.30295749
41,46.4584972
49,53.56009415
38,37.85542429
35,35.95819377
27,48.66202666
49,48.06875125
46,41.61965447
39,42.82214133
37,44.28102042
58,48.87214636
54,43.648111
40,45.38749985
45,37.67242935
29,45.70166481
55,60.70574973
42,45.84293804
65,52.05231768
37,32.21133448
49,48.47929068
51,46.52296626
49,42.88070998
49,38.41002252
47,56.11292156
41,46.80346709
48,34.1677888
71,40.30182404
48,38.00768134
47,48.67701807
35,34.73087539
51,51.20325565
76,47.94652763
54,36.69296291
31,32.38210426
33,33.19171984
49,41.80322706
40,31.8411455
36,30.98129572
20,37.30910748
63,60.70031824
63,48.90510869
64,49.74522517
32,43.50923136
57,39.54799332
24,40.02107083
41,55.83744039
47,40.13202604
22,36.92647835
57,43.37459991
31,45.98062924
38,39.53024972
32,41.43604356
37,41.97530866
56,47.46631253
33,44.33991052
45,42.927443
54,45.62195235
38,34.33309902
26,39.04862726
22,32.70430864
23,40.99305311
38,24.76155262
28,46.85082316
23,35.73194447
53,40.99037303
51,54.93022391
45,37.92397292
26,29.10389647
63,45.70890034
54,35.3212777
60,47.40845146
30,42.87869687
47,50.95177049
43,49.09546543
36,62.62990997
46,45.8518583
51,49.78926913
48,40.25095405
60,52.32426079
41,36.25910033
46,36.37323509
32,49.06418297
44,43.9948814
26,36.38366646
51,43.78319824
63,49.91584095
30,38.0189703
26,33.98326311
41,35.55966935
67,41.96870176
53,45.58847316
66,54.66811697
61,40.61003634
66,52.16194209
36,35.98287267
46,34.66111533
48,47.17464668
43,46.74019318
31,44.5701828
30,43.8302297
41,47.23674553
31,42.23451127
44,46.27263257
62,58.22674524
37,45.65216137
25,48.30701243
42,52.21145981
33,31.53592313
30,32.24659317
53,41.07708163
43,61.523649
44,40.62247179
61,61.45682365
24,38.6727924
63,45.65080831
42,49.63246991
51,51.91821523
24,38.66583459
53,48.72214036
70,52.05130991
55,46.48591558
77,54.64458515
23,24.52923939
66,45.65920278
26,32.06671533
27,43.89855158
26,40.99206259
35,28.91925577
59,57.15870326
50,49.98577204
33,50.02523581
48,43.5168287
65,56.26289459
52,31.00414048
47,38.19049595
45,51.06220738
50,45.79290441
47,40.27060637
80,50.53404773
81,65.40281733
24,34.073884
52,40.41371757
41,28.59216939
61,55.19034059
31,40.15307845
56,50.59031404
32,35.05754552
36,43.41184692
54,46.32347952
31,42.60586372
65,47.05842825
50,42.45270749
73,54.28315192
48,41.10356436
41,48.48201771
23,27.87246472
48,42.1979101
28,44.91469114
37,32.19770975
60,42.53891243
32,47.3358448
68,49.29286769
46,49.95734717
34,30.88112435
70,54.97110751
34,24.56635662
48,36.70919542
33,45.84623661
56,52.27960527
50,51.02084399
53,36.51453533
45,47.51202872
55,42.5566655
41,51.64099241
60,48.74861436
45,49.21142825
49,37.56807678
41,27.6905057
21,37.95708525
69,46.41845842
32,36.72316087
53,45.21554491
65,49.30695459
31,33.12712847
51,48.08068709
41,34.53280718
78,46.25481274
61,45.83172914
51,44.09132877
37,39.28894042
34,42.30500519
43,52.35666229
68,46.6907299
31,39.05645536
47,49.67834657
56,50.33068787
48,45.84223509
42,38.53518963
51,47.75292395
46,38.95028168
49,38.33699041
44,45.48269142
41,42.91370375
55,56.77856295
41,34.37373526
52,51.50302574
55,50.82219588
51,52.60785845
41,40.00957993
30,39.87517334
54,43.56036584
39,46.07613384
43,48.15896767
43,40.44124567
44,40.4316315
55,54.05263405
35,54.59685644
57,60.37542391
43,45.50643772
24,32.02489069
45,47.93178311
32,32.61563238
29,41.28535003
46,45.04328168
40,36.82119923
52,42.63730313
26,47.06641751
24,42.12972437
26,41.33402237
32,47.82197656
46,47.31732305
32,38.50314539
35,40.00382249
41,54.83666078
51,49.06833164
51,43.80964225
51,31.90264775
51,40.79434862
51,42.65163327
51,39.07376529
51,34.28803036
51,42.8184225
51,46.8395415
51,42.19797297
51,44.54613477
51,39.4230634
51,40.48474065
51,47.64046872
51,40.98326556
51,36.8279283
51,38.96244358
51,33.14010187
51,46.7575813
51,41.81206063
51,42.37483881
51,50.17552477
51,45.27504971
51,39.68295864
51,38.18879699
51,52.67022266
51,42.03603621
51,52.21640112
51,47.5348165
51,42.73462809
51,38.55117914
51,43.75191542
51,35.51107355
51,51.2257933
51,43.17423108
51,43.10451559
51,45.55370958
51,52.36233262
51,50.62975231
51,54.01146616
51,52.61462455
51,49.05837911
51,53.95682322
51,46.57316796
51,45.66145605
51,52.36468657
51,45.80757205
51,46.6912976
51,53.13298064
51,48.31486529
51,46.83479605
51,48.84141313
51,41.97103407
51,49.20721131
51,46.88466804
51,41.4345156
51,47.58850139
51,43.55809369
51,52.55447141
51,35.47329199
51,45.6571625
51,49.27735716
51,52.53450197
51,50.89383163
51,43.19885948
51,41.11294833
51,52.05607313
51,57.63750217
51,48.25237084
51,58.52483599
51,51.84391399
51,48.47161401
51,43.60098779
51,54.34462439
51,44.75743309
51,42.20877528
51,44.5860574
51,49.62157988
51,53.50482921
51,45.28619556
51,33.83189424
51,48.46858401
51,44.96842083
51,41.00586223
51,42.75681526
51,43.70313992
51,35.61626236
51,39.8816045
51,43.31936594
51,44.4281085
51,49.59243936
51,38.15522753
51,51.03023321
51,48.97941384
51,44.0858535
51,44.2869809
51,44.28238849
51,46.72377578
51,40.41586705
51,53.22190275
49,45.52886128
59,54.57887572
69,52.57395137
59,55.2399425
64,56.62368326
59,51.66056083
69,56.41407796
59,43.20279376
64,61.24244249
64,37.07424481
59,59.18378859
49,58.21748998
54,54.75414646
54,51.84611249
59,44.95278247
49,48.15830736
64,47.02867382
49,51.06079818
44,44.56781294
64,42.23030273
49,48.70997755
64,59.06525149
69,46.78752344
59,54.09353848
49,56.6500907
49,46.61371373
59,46.32778603
44,57.25642731
59,52.06238882
69,58.91428631
69,56.71385182
59,49.75177127
54,41.62800874
49,47.31655398
64,52.39607185
44,39.78542932
54,53.12698749
59,50.04925127
67,52.23722249
59,34.35181631
49,54.99554854
69,47.68945329
64,52.71343745
59,51.77945538
54,52.47163192
69,49.76763678
54,47.37017186
44,35.40362054
49,54.15968057
69,43.29427425
49,55.9069719
49,45.14802385
49,44.20641088
59,48.03297455
54,57.56012964
54,40.68924302
54,52.90796627
59,51.59158662
64,56.66811736
69,46.65286351
49,46.3792322
59,56.62358012
54,41.85253748
59,55.72081023
44,46.30558884
54,45.64787345
54,48.77710734
59,46.85528829
49,60.93791752
45,46.34766729
64,39.44781849
54,42.42121701
49,44.73950038
64,56.11395358
69,55.52576882
49,55.81520759
49,51.20058152
65,56.66144987
60,55.13055104
50,46.12725822
60,55.60513313
55,56.79064653
64,44.72717072
59,41.81915255
60,45.58430829
55,39.0113756
59,41.88956569
55,47.02296134
64,50.19699814
50,51.7246518
50,50.58725097
49,59.06698611
49,45.94759189
64,52.83906661
64,54.56231826
53,52.04211069
55,51.67431229
59,52.21109727
64,56.11377094
69,49.11602361
49,50.22092573
59,52.86392838
53,52.01775751
54,45.06257028
44,46.16425445
60,54.50972625
49,39.52127439
54,44.86547567
44,52.24587878
55,53.33561727
45,36.77272805
59,52.52273052
59,52.59713635
54,49.11602515
54,49.25673626
54,46.90691896
59,55.16291269
65,52.22909801
64,51.44727472
49,54.83298567
65,45.99588506
60,56.90125411
55,44.98376415
59,47.62893236
44,48.32390352
54,51.73599098
55,57.07035883
45,52.68167606
59,49.06445766
70,53.32355995
65,46.46970784
54,49.10528356
59,47.0904982
40,40.08517362
49,46.73415983
64,50.76092126
63,42.76413965
59,61.01231445
49,48.16942145
60,47.9604859
49,51.06381202
49,45.40971424
53,56.07419088
50,54.16932551
45,54.28459027
59,51.5447236
50,46.21792302
59,47.73319717
64,49.14349894
49,41.44541174
40,47.02673974
65,45.22333679
64,58.92883083
54,43.40536143
44,44.84294352
60,51.13516893
45,40.9975586
59,55.00503722
70,48.34337375
49,43.23623021
59,51.13250411
50,51.4304063
50,46.34432203
54,56.93221446
65,59.15498704
49,48.71175947
50,57.62463434
39,49.52131866
59,40.38879731
60,53.27622623
44,46.69457407
55,53.97439917
59,37.04968046
55,55.63203579
59,52.62332351
60,54.05250192
39,36.57125699
37,48.58597094
37,49.79487135
34,46.49536493
34,46.56165036
43,45.08619454
43,48.26321556
68,56.57038685
68,51.08102092
31,42.42528926
31,43.58348664
47,52.9724036
47,52.06003263
56,49.70870497
56,47.20926006
48,54.196391
48,51.83653536
42,53.02856997
42,44.67788691
46,37.53175348
46,37.02300652
51,39.50481862
51,44.09239383
49,47.3336507
49,51.51575869
44,44.02616028
44,39.69297718
41,47.15913022
41,49.49365995
55,53.20211555
55,57.18710211
41,42.4521188
41,43.44283002
52,49.84578053
52,49.6571097
55,51.19608053
55,47.12543331
41,38.87757663
41,36.80868457
51,56.026206
51,46.85936509
30,42.66121624
30,39.10823987
54,43.93744804
54,47.27213804
64,50.67393269
64,53.51008658
39,41.63284577
39,49.87668653
43,46.54168256
44,44.47609628
44,37.27086007
55,50.18684756
55,51.68128906
57,56.718318
57,58.7394766
35,47.52482077
35,49.68884332
43,46.47308407
43,43.67458402
24,35.26027103
24,42.95627927
45,51.95585298
45,49.63272645
32,36.88858709
32,43.64107687
29,42.8147081
29,42.63861601
46,44.7438625
46,41.45971232
22,37.06457963
22,41.70207745
40,40.24343052
40,47.60593466
24,47.09697852
24,38.23577162
32,47.11019342
32,50.48094126
32,44.32378789
21,35.59795474
21,39.69746417
20,40.62793253
20,41.70855658
44,45.56018391
44,47.90304929
29,44.57817209
29,42.24553393
29,44.37780542
29,47.74577724
42,44.87456899
42,44.53210683
41,45.29050703
41,42.8244692
35,48.46856027
35,50.20503669
52,49.35235795
52,45.03519544
25,40.57633451
38,64.98173123
62,39.59921676
41,51.35328889
68,53.96824919
41,47.48616877
34,35.90930292
68,42.16702633
21,37.25168451
21,45.21201804
18,48.19309472
18,33.60112891
42,41.25357264
49,48.3652831
26,46.54827011
34,40.92332574
34,42.26921972
68,55.97995744
41,44.89165536
41,38.25697448
41,42.22276246
36,38.50679552
24,32.24578342
60,40.58912472
18,41.90320566
59,50.04665981
28,50.5178318
54,58.04419287
27,44.42490986
27,37.65508534
20,46.85985106
63,55.83505691
46,47.09093631
25,41.38471377
48,36.6186511
36,47.36827872
36,43.66060485
22,55.61131596
22,46.57286249
51,55.09940195
48,51.11728428
31,41.64870481
45,50.97903836
45,56.00278792
48,47.13830321
48,47.32144446
41,40.27561242
41,37.81556772
51,51.30661646
51,48.12935686
53,50.46645674
53,45.46568269
25,41.06179922
25,47.73527828
25,61.45226851
41,47.73621861
41,48.43151074
63,47.71344231
37,53.72503213
62,51.16169033
62,44.3109206
62,56.33077758
62,48.55327587
43,40.87706256
43,45.06315811
62,52.76883974
52,49.60473373
52,48.28798621
36,37.75987847
36,40.61211604
66,45.44069841
61,39.82552365
46,45.69600316
44,44.48810638
44,51.8936464
41,42.07391883
26,46.43696699
26,47.48167272
56,52.9912512
53,53.64968844
31,45.40464758
33,51.94158596
33,44.78268397
34,51.40777874
19,49.31681073
24,44.17422467
26,47.15677969
47,44.30183513
47,40.40713431
32,44.90513226
54,45.22681115
32,32.52577791
27,46.41833904
20,39.2319624
50,52.74835759
55,45.39112358
46,51.22558173
26,39.06426534
25,34.85569476
25,50.60272674
30,41.07321498
30,46.89282961
45,49.45499923
44,44.0244416
44,49.46642324
43,50.00126118
43,50.23707504
24,41.99889527
24,45.05287977
32,39.7365017
46,46.09088141
46,45.49420764
35,39.1216293
32,55.44972408
41,48.24695838
38,44.59299261
33,47.63633454
37,45.1721171
19,38.34737521
22,35.50629066
32,51.54483302
23,46.08230967
37,44.86394267
40,45.42627628
26,50.64425953
28,39.87006832
28,42.53059747
32,42.68302239
34,40.63869044
41,48.55416254
26,40.07022642
27,41.94552504
35,47.35121256
50,50.26485497
47,41.74845078
32,47.35871795
26,37.9505787
23,49.59440166
26,44.70385817
26,46.53658476
21,37.72628611
53,49.78923097
61,51.22875441
55,45.62198092
53,44.06361184
52,52.69344115
55,53.56981398
56,51.18798371
46,40.0630198
42,41.07991349
49,41.5027192
44,45.0549402
48,47.42164006
39,37.06283799
42,48.89867564
28,37.89386968
27,50.29768055
28,45.08418969
48,49.50460176
40,45.99324002
57,52.1744334
53,44.7660269
50,47.1564542
40,43.81692807
45,45.73851803
53,46.5109448
54,46.34313146
56,47.31920635
26,31.43130461
27,29.94402088
27,33.95182963
27,47.05165724
29,52.10640844
28,33.55969408
27,46.02704245
53,52.29077008
44,40.02727462
56,56.76183464
54,57.42782802
41,55.74823147
50,52.29012026
54,55.55769729
67,37.37848479
45,36.08670899
52,47.72605458
58,44.22672856
60,34.17187933
61,56.36657568
43,50.55808383
60,48.94935724
52,42.20426884
56,63.77722089
50,51.46617644
41,49.79710957
47,43.49498433
49,35.4982025
44,39.06972499
48,39.35948327
47,41.95948817
35,45.24395117
46,46.38714305
46,42.43557557
45,50.80886064
45,45.70830632
41,45.08408972
46,47.69205009
48,36.15811221
64,47.9568253
41,47.32874287
46,55.80651501
41,36.35322642
34,47.52902757
43,39.20601045
41,47.9106506
41,45.40813184
60,42.16912717
56,52.67433077
52,42.39390229
53,52.98395122
60,49.39837041
69,40.81878016
39,49.2654651
67,56.06517446
38,33.91111569
56,50.54973339
55,41.68170408
47,48.14426519
50,41.0551242
70,43.79888585
40,35.85561364
54,42.68428508
59,41.85227563
57,49.01786561
62,46.15738277
55,55.00689191
42,46.48683114
55,49.66608628
52,40.86060293
46,36.03096436
44,45.89330585
59,48.34611012
43,50.51675377
46,43.7159416
25,47.25135239
60,42.30840249
71,59.39066309
62,53.22097039
54,47.85653384
53,49.10816521
51,50.65318196
52,62.25422521
49,43.14422605
61,51.9623358
46,36.86502311
29,46.2649392
41,49.28689197
38,31.72802328
35,41.20670286
28,41.79440431
43,44.46220015
38,52.05082447
30,50.28492303
37,45.43486393
49,40.64481932
55,49.42184762
51,56.33443426
48,43.15463444
56,57.02668977
70,49.21532853
52,38.83607576
49,39.815204
47,43.96187789
41,49.90889102
58,44.08625368
53,55.55104331
45,51.34160192
39,55.94126893
70,44.41430738
63,56.25818319
56,52.44010956
59,42.67268068
63,52.28091442
51,42.29916295
70,46.92517077
40,43.52992876
68,39.86647604
62,57.57939695
48,38.67998881
61,49.05953475
53,46.33405287
63,41.41522818
59,45.35194664
53,38.03130943
49,48.05369203
75,49.93112068
74,45.24700849
57,47.5758172
36,42.0401678
71,50.67320745
68,51.73835516
39,40.36226932
41,44.856302
68,41.58305794
53,44.71648526
43,36.24766775
72,44.08159092
31,51.24241361
39,40.33584883
42,46.35020549
62,55.3422595
36,48.36434774
31,42.9903336
34,41.49470304
44,36.95629728
27,39.98794159
39,42.21243132
26,51.21818541
27,32.69406356
35,41.00379971
25,40.0518918
27,39.07923576
32,38.81858556
37,41.3654874
59,51.01279429
32,41.60442786
23,44.46281845
23,47.10004271
24,49.05180911
42,38.81198239
24,47.23647429
22,33.70267585
22,34.12200319
24,34.66901195
23,45.75724937
23,51.82377714
23,39.21844788
23,50.15930436
25,40.52096387
29,45.32341748
38,51.2461323
23,31.36143187
19,42.65632173
24,39.21720368
22,55.93047729
21,39.58059024
25,43.04034981
33,49.24497804
39,44.19582528
45,48.85815048
51,49.81124054
33,41.9604199
32,42.29516856
35,49.25962789
32,38.32732013
30,45.35507272
26,38.57422461
40,38.83584592
30,48.40446761
38,42.7852236
41,44.31927754
42,47.63527219
48,38.72348383
68,43.17703557
32,51.00972368
46,47.28869469
72,40.5586969
54,42.34274867
33,38.61690855
30,37.21753157
32,44.53208987
42,47.86893607
41,40.72347204
32,41.55426286
37,42.05702057
39,41.19207797
43,43.36738277
26,38.88895819
24,38.26272321
23,48.33678523
46,43.92477648
28,41.76870033
52,49.38102933
38,49.55846047
47,42.45941595
57,40.79473458
58,38.69649897
68,53.75577333
42,45.4784649
74,48.5339694
73,39.0526641
33,48.50479411
65,42.47674007
64,52.48947541
45,44.2989256
62,48.01440141
72,58.7375294
52,53.0837291
63,55.66914129
45,53.87078506
73,69.60016186
48,42.47146909
46,43.85063861
43,66.10806571
44,58.04133497
49,49.89722068
58,63.68829454
40,55.00120888
58,52.9020322
24,42.62357426
72,67.44764799
57,39.17128854
71,51.6608503
58,55.31044836
35,40.69407849
70,55.98820917
58,53.1284142
60,46.40509786
56,59.49831085
81,48.13079406
55,58.21798104
51,44.23807978
33,59.6841178
55,43.33880319
86,53.68788838
28,47.96107714
54,52.75045703
71,45.20143443
50,50.09918113
71,44.56809246
49,41.60597525
66,47.88311366
60,47.49452576
64,51.99204812
75,51.43522723
55,42.44104306
32,49.05693113
46,48.20119574
25,40.32417659
54,47.35712086
54,48.85710097
58,48.73792495
61,45.9496761
83,59.74102925
54,50.58253283
55,40.30697838
74,47.87261525
46,45.65677768
43,59.64219856
39,44.96902218
58,53.37814416
72,48.87659925
57,53.826521
51,48.86612881
81,47.2045291
61,42.33710368
49,49.68853697
55,47.37556037
29,56.28103891
46,57.36844374
55,48.49476208
36,52.028473
60,33.60997508
33,66.31302373
71,46.71543603
41,44.25282474
57,49.78943481
80,73.56855078
57,31.8171493
62,39.60685831
37,49.19935461
49,40.84176028
31,47.35288174
58,50.83840939
62,44.7318993
41,52.68496049
61,62.79229716
44,50.37451134
65,46.60199174
79,51.01685158
65,44.51923866
63,43.07858506
40,46.4924256
40,45.34629564
40,40.79300676
38,47.4484155
40,46.51053562
56,33.39197557
51,36.83493889
56,49.35752258
41,40.75769144
46,52.3082758
43,54.48982776
57,40.28029556
46,56.36965299
45,40.80888126
37,40.67920535
41,39.56728582
35,37.28082887
36,42.77667488
49,53.89112587
40,39.7350041
45,39.67378461
33,39.81711392
33,43.5432092
45,44.85220963
54,42.85161025
43,46.10705939
54,40.26797518
34,43.24104677
40,42.9185126
48,50.65642682
32,40.5756519
45,49.00092053
40,44.9019871
51,56.93140839
38,38.58306489
41,42.77359128
52,40.99287031
50,37.44848535
36,36.44301986
41,43.47773096
37,41.01046892
35,36.14903304
58,37.93499957
31,31.32821247
41,39.44441252
43,47.49428372
50,49.2430617
37,41.20416796
50,45.81575791
50,40.6639272
47,46.29666914
37,43.20036668
31,53.09117625
32,41.904586
52,42.65298366
23,40.0534472
38,46.61394433
34,43.26110648
31,34.57833517
62,43.00549015
42,40.37630466
29,50.79316246
43,45.26506649
42,42.35494989
32,40.54531738
33,45.45919031
26,39.37017219
37,41.31604835
52,44.47411003
36,40.28468708
47,40.39490532
45,49.58752118
40,37.97586717
35,41.14648521
54,41.51895068
35,35.82349984
32,38.35870248
25,44.20560496
60,40.25992361
43,44.22923077
45,43.7405889
58,45.17263229
42,32.6735021
39,42.20526464
43,52.63492556
45,41.87113649
34,43.80437787
60,40.60237367
70,37.61517186
35,45.68681365
52,33.05409353
34,33.96299149
45,29.01361959
56,50.32529386
49,43.69305312
58,38.56156571
30,38.2310485
27,44.68020606
32,46.25989934
38,33.97080676
49,42.25348402
32,37.58311103
32,41.69174437
35,39.99208546
51,43.13788567
54,49.12655111
46,39.05949621
39,33.68384487
47,33.0500171
42,38.68296911
53,46.20868227
45,42.12492151
69,52.12272308
34,54.05784617
37,41.31958551
44,44.01208291
45,49.63853799
51,40.60792981
72,49.08260865
52,37.72287301
74,42.44930611
49,36.08967231
49,48.43802483
18,50.86868026
55,56.68137447
44,47.86142875
51,52.73492103
45,57.55155686
53,57.76785933
55,51.65934633
36,51.69406612
61,52.59715647
59,53.16911753
38,52.58285175
55,45.36185284
51,61.22977157
44,44.6407028
43,48.23135914
64,54.93704856
48,56.06151131
62,46.60819874
54,54.749295
48,39.96015934
60,52.36437348
66,53.79812571
36,44.80551356
54,48.06005463
73,52.85507704
41,47.31367026
47,56.85767814
47,36.7490087
